lyric,genre
"  o tejo é mais belo que o rio que corre pela minha aldeia,  mas o tejo não mais belo que o rio que corre pela minha aldeia  porque o tejo não é o rio que corre pela minha aldeia,  o tejo tem grande navios  e navega nele ainda,  para aqueles que vêem em tudo o que lá não está,  a memória das naus.  o tejo desce de espanha  e o tejo entra no mar em portugal.  toda a gente sabe isso.  mas poucos sabem qual é o rio da minha aldeia  e para onde ele vai  e donde ele vem.  e por isso, porque pertence a menos gente,  é mais livre e maior o rio da minha aldeia.  pelo tejo vai-se para o mundo.  para além do tejo há a américa  e a fortuna daqueles que a encontram.  ninguém nunca pensou no que há para além  do rio da minha aldeia.  o rio da minha aldeia não faz pensar em nada.  quem está ao pé dele está só ao pé dele. ",bossa_nova
"  no início eras a palavra um com deus, o altíssimo o mistério de tua glória cristo, em ti se revelou oh, quão lindo esse nome é oh, quão lindo esse nome é o nome de jesus, meu rei oh, quão lindo esse nome é maior que tudo ele é oh, quão lindo esse nome é o nome de jesus deixou o céu para buscar-nos veio pra nos resgatar amor maior que o meu pecado nada vai nos separar oh, quão maravilhoso é oh, quão maravilhoso é o nome de jesus, meu rei oh, quão maravilhoso é maior que tudo ele é oh, quão maravilhoso é o nome de jesus a morte venceste o véu tu rompeste a tumba vazia agora está o céu te adora proclama tua glória pois ressuscitaste e vivo está és invencível inigualável hoje e pra sempre reinarás teu é o reino tua é a glória acima de todo nome está poderoso esse nome é poderoso esse nome é o nome de jesus, meu rei poderoso esse nome é mais forte que tudo é poderoso esse nome é o nome de jesus ",gospel
"  seguindo o caminho de santiago lai, lai, lai, lai, lai, lai, la, la, la caminho peregrino de santiago lai, lai, lai, lai, lai, lai, la, la, la o destino pra mim é santiago, lai, lai, lai, lai, lai, lai, la, la, la o fim do meu caminho é santiago lai, lai, lai, lai, lai, lai, la, la, la la, la, la ha! ",bossa_nova
"  no meu canto, só encanto eu te quero tanto, no meu canto, só encanto te quero como homem ou menino, um amante eu penso em você a cada passo, a cada instante a energia que envolve é contagiante entre nós existem muitas diferenças e mesmo assim a gente orienta o nosso coração, hoje bate mais forte eu agradeço a deus, nunca foi sorte já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é já é, já é eu te quero tanto, no meu canto, só encanto te quero como um homem ou menino, um amante eu penso em você a cada passo, a cada instante a energia que envolve é contagiante entre nós existem muitas diferenças e mesmo assim a gente orienta o nosso coração, hoje bate mais forte eu agradeço a deus, nunca foi sorte já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é te quero e canto o que sinto, então já é já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é já é hora de me levar a sério se quiser, te provo que não tem mistério qual é? será que você não percebe? te quero e canto o que sinto, então já é ",funk
"  quer saber você pra mim não passou de um tempo perdido fez o que fez não teve dó e acabou comigo uma dor que vai levar uma vida inteira pra se curar você não tem juízo entregar o meu coração em suas mãos é o mesmo que morrer você usa ele feito um escudo pra se defender mas eu sei que o errado dessa história sou eu, sou eu, sou eu sou eu que faz amor e chora sou eu que sempre abro a porta sou eu que te perdôo você fala te amo sou eu que te aceito de volta o errado sou eu ",sertanejo
"  desprezando toda a dor eu vou a cantar, e o calvário, ao pecador, sempre apontar; flechas transpassaram-me, padeci gran dor; mas jesus, minha luz, fez-me vencedor. a face adorada de jesus verei, com a grei amada, no céu estarei, na mansão dourada, hinos vou cantar a jesus, minha luz, que me quis salvar! pode a noite escura ser no servir jesus, mas clamando, com poder, brilhará a luz; podem os laços de satã, todos me cercar, mas jesus, pela cruz, faz-me triunfar! quando estou a contemplar a montanha além, onde a luta a governar, 'stá jesus também, que estende a sua mão sobre nós dali; sei assim, que por mim, cristo vela aqui. se entre as ondas estou sem luz, quase a perecer, meu piloto é jesus, pode me valer: o meu barco guia bem pelo bravo mar, sim, jesus me conduz, posso sossegar! ",gospel
"  mas quando o dj mandar menina você desce , desce ou desce se concentra na batida o resto tu esquece , esquece ou esquece mas quando o dj mandar menina você desce , desce ou desce se concentra na batida o resto tu esquece , esquece ou esquece você desce , você , vai você desce , você , vai vai se concentra assim vai descendo para mim e rebolando de um jeito que eu nunca vi então desce vai tira a minha paz você ta de mais desce ou desce ",funk
"  eis-me aqui, tantas fraquezas diante da tua grandeza o que se vê o coração sente o corpo responde minha alma não mente sonda agora este coração veja, senhor, se não tenho razão mas eu não quero ser tão racional espírito santo, pode se achegar e fazer morada, e fazer morada espírito santo, mora em mim o meu coração é o teu lugar, faça morada eu te convido a nunca mais me deixar aqui faça morada em mim faça morada em mim faça morada em mim eis-me aqui, tantas fraquezas diante da tua grandeza o que se vê o coração sente o corpo responde minha alma não mente sonda agora este coração veja, senhor, se não tenho razão mas eu não quero ser tão racional espírito santo pode se achegar e fazer morada, e fazer morada espírito santo, mora em mim o meu coração é o teu lugar, faça morada eu te convido a nunca mais me deixar aqui faça morada em mim faça morada em mim, em mim faça morada em mim, em mim, senhor em mim o meu coração é o teu lugar, faça morada em mim o meu coração é o teu lugar vem fazer morada em mim vem fazer morada em mim faça morada em mim faça morada em mim faça morada em mim em mim, em mim, em mim vem fazer morada em mim ",gospel
"  i could be discontent and chase the rainbows end i might win much more but lose all that is mine i could be a lot but i know i'm not i'm content just with the riches that you bring  i might shoot to win and commit the sin of wanting more than i've already got i could runaway but i'd rather stay in the warmth of your smile lighting up my day (the one that makes me say, heh) 'cause you're the best thing that ever happened to me or my world you're the best thing that ever happened - so don't go away i might be a king and steal my peoples things but i don't go for that power crazy way all that i could rule but i don't check for fools all that i need is to be left to live my way (say listen what i say) i could chase around for nothing to be found but why look for something that is never there i may get it wrong sometimes but i'll come back in style for i realise your love means more than anything (the song you make me sing - yeah) ",bossa_nova
"  ela tá dançando,ele tá dançando, ela ta dançando no embalo do meu som ritmo envolvente quando toca geral sente o tamborzão. o tamborzão tá rolando e as minas estão descendo até o chão, até o chão tamborzão rolando solto e as minas vão descendo até o chão. ao som do tamborzão,ao ao. o tarborzão ta rolando e as minas estão descendo até o chão,até o chão tarborzão rolando solto e as minas vão descendo até o chão (vai descendo, vai vai, vai descendo, vai vai). ela ta dançando,ele ta dançando, ela ta dançando no embalo do meu som ritmo envolvente quando toca geral sente o tamborzão (vai descendo, vai vai, vai descendo, vai vai). e ela desce, que desce, que desce ela desce que, que desce, que desce ela desce, que desce, que desce e quebra de ladinho, de ladinho e ela desce, que desce, que desce ela desce que, que desce, que desce ela desce, que desce, que desce e quebra de ladinho. o tamborzão ta rolando e as minas estão descendo até o chão, até o chão tamborzão rolando solto e as minas vão descendo até o chão. o tamborzão ta rolando e as minas estão descendo até o chão, até o chão tamborzão rolando solto e as minas vão descendo até o chão. ela ta dançando,ele ta dançando, ela ta dançando no embalo do meu som ritmo envolvente quando toca geral sente o tamborzão (vai descendo,vai ,vai vai descendo, vai vai.) e ela desce, que desce, que desce ela desce que, que desce, que desce ela desce, que desce, que desce e quebra de ladinho, de ladinho e ela desce, que desce, que desce ela desce que, que desce, que desce ela desce, que desce, que desce e quebra de ladinho. o tamborzão ta rolando e as minas estão descendo até o chão, até o chão tamborzão rolando solto e as minas vão descendo até o chão. o tamborzão ta rolando e as minas estão descendo até o chão, até o chão tamborzão rolando solto e as minas vão descendo até o chão. ",funk
"  olhar de danada rosto de princesa tem cara de que não vale nada toda trabalhada na beleza eta menina debochada ela é toda boa, ela é demais quando toca o tamborzão tem que ver o que ela faz taca taca taca taca taca taca taca pra trás taca taca taca taca taca taca taca pra trás taca taca taca taca taca taca taca pra trás taca taca taca taca taca taca taca pra trás parece que ela não cansa ela desce, ela mexe balança e ainda aguenta mais ela só tem carinha de santa quero ver quem segura a criança quando ela jogar pra trás taca taca taca fogo taca taca taca fogo ta taca taca pra trás quero ver tu aguentar quero ver tu rebolar aqui na frente do papai ",funk
  pra fazer poesia tem que ter inspiração se forçar .. nunca vai ficar boa se não.. é como amar uma mulher só linda e daí !?? uma mulher tem que ter alguma coisa alem da beleza qualquer coisa feliz qualquer coisa que ri qualquer coisa que sente saudade um pedaço de amor derramado uma beleza ... que vem da tristeza que faz um homem que como eu sonhar tem que saber amar saber sofrer pelo seu amor e ser só perdão ,bossa_nova
  ando tanto tempo a perguntar porque esperar tanto assim de alguém percorrendo espaços no mesmo lugar não sei há quanto tempo estou a te buscar num segundo eu vou sabendo e percebendo o seu sabor sem ter medo estou correndo contra o vento sem nunhum rancôr ando tanto tempo a perguntar porque esperar tanto assim de alguém sem saber sem qualquer medo de ver ,bossa_nova
"  somos estrangeiros cansados de andar procurando abrigo a terra, o lar que possamos ouvir tua voz ecoando nos corações lança ao pó nossa glória faz o teu trono em nossa canção somos o teu povo santa nação sacerdócio eterno e pó desse chão que possamos ouvir tua voz ecoando nos corações lança ao pó nossa glória faz o teu trono em nossa canção aleluia, aleluia aleluia, nosso deus cantamos aleluia, aleluia aleluia, nosso deus somos pó desse chão pai faz o teu trono em nossa canção e lança ao pó nossa glória faz o teu trono em nossa canção aleluia, aleluia aleluia, nosso deus faz o teu trono em nossa canção ",gospel
